fert,noninh,fertsub,hh_landaccess,numadults,district,hh_couple,sea_group,hh_number_cattle,hh_aindex,female_agriculture
0,1,0,0.5,7.3999999999999995,705,1,288,0,0.05179658904671669,NA
0,0,1,1,7.74,702,1,278,0,-0.4916630983352661,NA
100,0,1,0.375,5.18,706,1,296,0,1.9601736068725586,NA
0,1,1,0.5625,5.57,705,1,289,0,-0.1938706636428833,NA
0,1,0,0.3125,8.95,705,0,287,0,-0.1441373974084854,NA
0,0,1,2.1875,7.24,702,1,278,0,-0.1938706636428833,NA
0,1,1,1.5,3.7,706,1,298,0,0.05179658904671669,NA
0,0,0,0.25,4.08,706,0,294,0,-0.1938706636428833,NA
0,1,1,2.25,7.319999999999999,705,1,289,0,-0.07103703171014786,NA
100,1,1,1.125,6.039999999999999,705,1,289,0,-0.1938706636428833,NA
0,0,1,3.125,5.72,702,1,278,0,-0.07103703171014786,NA
0,0,1,2.1875,9.94,702,1,278,0,-0.31670427322387695,NA
100,0,1,0.625,6.664999999999999,204,1,48,0,0.03082142397761345,NA
0,0,1,0.5625,1.54,705,0,290,0,-0.4916630983352661,NA
0,0,0,2,6.1850000000000005,707,1,301,0,-0.1938706636428833,NA
0,0,1,0.75,7.279999999999999,705,1,291,0,-0.4916630983352661,NA
0,0,0,2.25,3.4099999999999997,707,1,301,0,-0.36882948875427246,NA
0,0,1,1.8125,4.5,701,1,277,0,-0.4916630983352661,NA
0,1,0,1.375,3.14,705,1,288,0,-0.24599586427211761,NA
50,0,1,5,4.220000000000001,705,1,291,0,-0.1938706636428833,NA
0,0,1,3.4375,3.906666666666667,702,1,278,0,-0.1938706636428833,NA
0,0,0,1.125,3.1399999999999997,706,1,294,0,-0.31670427322387695,NA
0,1,1,0.9375,6.68,705,1,292,0,-0.4916630983352661,NA
200,1,1,4.375,7.74,705,1,292,14,0.09413567185401917,NA
100,0,1,1.125,5.416666666666666,207,1,56,0,0.6049760580062866,NA
0,1,0,1,9.899999999999999,705,1,288,0,0.27648866176605225,NA
0,1,0,0.875,2.6999999999999997,706,0,297,0,-0.4916630983352661,NA
0,0,1,4.125,4.84,702,0,278,0,-0.31670427322387695,NA
400,0,0,14.25,3.82,707,1,301,0,-0.1938706636428833,NA
0,0,0,0.5,2.4,903,1,369,9,-0.4916630983352661,NA
0,0,1,14.5,3.76,702,0,278,0,0.318827748298645,NA
0,0,1,3.4375,5.52,702,1,278,0,-0.1938706636428833,NA
0,0,0,1,4,707,1,303,4,0.03082142397761345,NA
0,1,1,4.5625,5.54,705,1,292,0,0.27648866176605225,NA
0,0,0,0.75,3.74,706,1,294,0,-0.31670427322387695,NA
0,0,0,0.5,5.156666666666666,707,1,301,0,-0.31670427322387695,NA
0,1,0,0.8125,3,706,1,297,0,0.27648866176605225,NA
0,1,1,1.3125,6.72,705,1,292,0,-0.1938706636428833,NA
0,0,0,3.375,6.49,707,0,303,0,-0.4916630983352661,NA
400,0,1,8.5,7.6,207,1,57,0,0.03082142397761345,NA
300,0,1,5,5.56,201,1,42,0,0.1536550521850586,NA
0,0,1,1.3125,5.8,701,1,277,0,-0.36882948875427246,NA
0,0,1,0.75,6.119999999999999,705,1,291,0,-0.1938706636428833,NA
0,0,1,6.75,2.54,705,1,290,0,-0.07103703171014786,NA
0,1,0,0,1.58,705,1,287,0,-0.4916630983352661,NA
100,0,1,2.1875,6.300000000000001,705,1,290,0,-0.1938706636428833,NA
300,0,0,7.375,9.28,704,1,285,2,1.044805645942688,NA
0,0,0,0.75,0.86,702,0,281,0,-0.4916630983352661,NA
0,1,1,0.625,1.8199999999999998,705,1,292,0,-0.36882948875427246,NA
0,1,0,1.25,1.2183333333333333,706,0,297,0,-0.31670427322387695,NA
100,1,1,1.25,9.68,705,1,289,0,-0.4916630983352661,NA
150,0,1,1,6.3,706,1,296,0,-0.1938706636428833,NA
300,1,1,5.125,7.34,705,1,292,0,-0.1938706636428833,NA
0,0,0,0.75,4.84,707,1,303,0,-0.31670427322387695,NA
0,1,0,0.5625,5.72,705,1,287,0,-0.4916630983352661,NA
0,1,1,0.625,0.74,705,0,289,0,-0.4916630983352661,NA
100,1,1,5.75,6.0600000000000005,705,1,289,0,-0.07103703171014786,NA
50,0,1,3.75,1.58,201,1,41,0,-0.24599586427211761,NA
0,0,1,0.875,6.1,705,1,291,0,-0.4916630983352661,NA
0,0,0,2.25,13.760000000000002,707,1,301,0,-0.36882948875427246,NA
0,0,0,0.875,4.420000000000001,707,0,301,0,-0.4916630983352661,NA
0,0,0,4.305,4.073333333333333,707,1,301,0,-0.36882948875427246,NA
200,1,1,3.9375,6.055,406,1,172,0,-0.1938706636428833,NA
600,1,1,2.0250000000000004,4.84,303,0,88,0,1.406214714050293,NA
1000,0,1,2.0250000000000004,11.468333333333334,102,1,11,3,0.7991384267807007,NA
0,0,1,5,5.449999999999999,702,1,278,0,-0.1938706636428833,NA
0,0,1,7.25,12.540000000000003,702,1,280,4,0.05179658904671669,NA
600,0,1,9.625,5.719999999999999,204,1,48,0,0.9027684926986694,NA
0,1,0,4.5,8.860000000000001,705,1,287,0,0.27648866176605225,NA
200,0,1,0.5625,11.700000000000001,703,1,284,0,-0.1938706636428833,NA
0,0,1,4,3.3533333333333335,702,1,278,0,-0.1938706636428833,NA
800,0,1,6.5,4.659999999999999,204,1,48,0,0.9027684926986694,NA
0,0,1,5.1875,2.6516666666666664,206,1,51,0,-0.07103703171014786,NA
0,0,1,0.5062500000000001,6.220000000000001,103,1,13,0,-0.31670427322387695,NA
0,0,1,1.875,4.8,202,1,43,0,-0.1938706636428833,NA
0,0,0,0.405,0.82,103,0,18,0,-0.31670427322387695,NA
0,0,1,0.75,3.82,702,1,278,0,-0.4916630983352661,NA
0,0,0,1.965,0.84,904,0,378,0,-0.4916630983352661,NA
0,1,0,1.125,1.23,705,1,288,0,-0.4916630983352661,NA
0,0,1,5,0.84,209,0,64,0,-0.24599586427211761,NA
0,1,0,1.125,4.26,706,1,297,0,-0.1938706636428833,NA
200,1,0,2.25,8.34,706,1,297,0,-0.1938706636428833,NA
0,0,1,0.75,7.050000000000001,706,1,296,0,-0.36882948875427246,NA
0,1,1,0.1875,2.3000000000000003,705,1,292,0,-0.31670427322387695,NA
0,0,0,2,3.9799999999999995,702,1,281,0,-0.31670427322387695,NA
0,1,0,1,7.14,705,1,287,0,0.27648866176605225,NA
0,1,0,1.25,9.6,705,0,287,0,0.1536550521850586,NA
0,0,0,1.5,1.56,707,0,301,0,-0.4916630983352661,NA
0,0,1,0,4.9,706,1,296,0,0.6571012139320374,NA
0,0,1,0.25,5.46,706,0,296,0,8.429780006408691,NA
0,1,1,4.5,3.66,705,1,289,0,-0.1938706636428833,NA
0,0,1,5.5,3.94,705,1,291,0,-0.1938706636428833,NA
200,0,1,3,6.891666666666667,701,1,277,0,0.27648866176605225,NA
0,1,1,1.0125000000000002,1.58,207,1,58,0,-0.4916630983352661,NA
0,0,1,1.625,5.941666666666666,702,1,278,0,-0.31670427322387695,NA
0,1,0,1.25,2.62,705,1,288,0,-0.36882948875427246,NA
0,1,0,3,2.92,705,1,288,0,-0.1938706636428833,NA
0,0,0,7.125,9.358333333333334,707,1,303,16,0.1536550521850586,NA
50,1,1,1.875,7.04,705,1,289,0,-0.07103703171014786,NA
0,1,0,0,2.68,705,0,287,0,-0.4916630983352661,NA
0,0,1,1.5625,5.9,705,1,290,0,-0.4916630983352661,NA
0,0,1,0,1.52,706,0,296,0,-0.31670427322387695,NA
0,0,0,8.0625,6.805,707,1,301,0,-0.1938706636428833,NA
0,1,1,5.125,2.32,705,0,292,0,-0.4916630983352661,NA
0,0,1,4,7.71,206,1,51,0,-0.31670427322387695,NA
0,1,0,1.6150000000000002,3.5999999999999996,705,1,287,0,0.1536550521850586,NA
0,0,0,1.25,4.54,707,1,303,0,-0.31670427322387695,NA
0,0,0,23.75,6.26,707,1,303,0,-0.4916630983352661,NA
0,0,0,1.375,6.13,707,1,301,0,-0.15153157711029053,NA
0,0,0,2.5,7.013333333333334,702,1,279,0,-0.07103703171014786,NA
0,1,1,1.62,4.72,103,1,16,0,-0.1938706636428833,NA
0,1,1,6.75,0.6166666666666667,705,0,289,0,-0.4916630983352661,NA
0,0,0,1.3125,5.22,702,0,279,0,-0.4916630983352661,NA
0,1,0,0.5,9.58,705,1,287,0,0.27648866176605225,NA
0,1,1,2.5,1.66,705,1,289,0,-0.4916630983352661,NA
0,1,0,1,2.62,705,0,288,0,-0.4916630983352661,NA
0,0,0,0.75,4.66,707,1,301,0,-0.4916630983352661,NA
0,0,1,0,3.6500000000000004,201,1,42,0,0.1536550521850586,NA
0,1,1,0.75,3.88,705,1,289,0,-0.1938706636428833,NA
0,0,0,4.125,4.78,707,1,301,0,-0.1938706636428833,NA
400,0,1,11.875,7.55,201,1,42,0,0.2574503421783447,NA
0,0,1,0.375,4.38,705,1,291,0,-0.4916630983352661,NA
0,0,1,1.25,3.55,702,1,278,0,-0.36882948875427246,NA
0,0,1,1.5,2.8200000000000003,705,0,291,0,-0.31670427322387695,NA
0,0,1,0.125,4.88,705,0,291,0,-0.4916630983352661,NA
0,1,0,1.75,4,903,1,367,0,-0.4916630983352661,NA
0,1,0,2,5.4399999999999995,705,1,288,0,-0.4916630983352661,NA
200,1,0,2,7.58,903,1,367,1,0.41581475734710693,NA
0,1,0,0.5,5.8999999999999995,705,0,288,0,0.10152984410524368,NA
0,0,1,4.5,4.03,702,1,278,0,-0.1938706636428833,NA
0,0,1,1.25,2.98,705,0,290,0,-0.4916630983352661,NA
0,1,0,8.125,5.84,706,1,297,0,0.9027684926986694,NA
500,1,1,5.9375,5.33,705,1,292,0,-0.1938706636428833,NA
0,0,0,0.5,4.75,702,0,281,0,-0.31670427322387695,NA
0,1,0,8.25,5.986666666666666,705,1,288,0,-0.1938706636428833,NA
0,0,1,0.5625,6.343333333333333,706,1,296,0,2.940284490585327,NA
0,0,0,0.25,1.9,104,1,23,0,0.03082142397761345,NA
100,0,1,0.75,6.5200000000000005,706,1,296,0,0.3802839517593384,NA
0,0,1,2.375,9.479999999999999,206,1,51,0,-0.36882948875427246,NA
0,1,0,0.4375,6.539999999999999,705,1,288,0,-0.07103703171014786,NA
400,1,1,4,5.859999999999999,606,1,233,0,0.3993223011493683,NA
0,0,0,0.75,6.493333333333333,707,1,301,0,-0.36882948875427246,NA
100,0,1,1.375,6.84,705,1,291,0,-0.1938706636428833,NA
0,0,0,0.25,3.45,706,1,299,0,-0.31670427322387695,NA
100,0,1,7.5,2.54,705,0,290,0,-0.4916630983352661,NA
0,0,1,1.75,6.9799999999999995,208,1,61,0,-0.1938706636428833,NA
30,0,1,1.5,4.119999999999999,105,1,29,0,-0.4916630983352661,NA
50,0,1,4.25,6.299999999999999,705,1,290,0,-0.4916630983352661,NA
0,0,0,0.6875,5.68,702,0,279,0,-0.4916630983352661,NA
0,1,0,1.25,2.6799999999999997,706,0,297,0,-0.4916630983352661,NA
200,1,1,4.25,5.62,705,1,292,0,-0.1938706636428833,NA
50,0,0,1,6.38,706,1,294,0,-0.1938706636428833,NA
0,0,0,1.75,7.346666666666667,706,1,294,0,0.27648866176605225,NA
100,0,0,5,6.4399999999999995,707,1,301,0,-0.4916630983352661,NA
0,1,0,2.25,2.98,705,1,288,0,-0.3264904022216797,NA
0,1,1,2.625,7.4799999999999995,705,1,289,0,-0.1938706636428833,NA
100,1,1,0.4675,5.186666666666667,101,1,4,0,-0.021303776651620865,NA
0,0,1,3.25,5.98,705,1,291,0,-0.31670427322387695,NA
200,0,0,0.81,5.1899999999999995,104,1,23,0,3.6686856746673584,NA
0,0,0,0.875,5.62,707,0,303,0,-0.4916630983352661,NA
0,1,1,0.75,6.92,705,1,292,0,-0.1938706636428833,NA
0,0,1,1.375,3.1900000000000004,702,1,278,0,-0.1938706636428833,NA
0,1,0,2,0.84,903,0,367,0,-0.4916630983352661,NA
0,0,0,0,1.8,706,1,294,0,-0.15153157711029053,NA
500,0,1,1.6875,3.7199999999999998,705,1,291,0,-0.36882948875427246,NA
0,0,0,0,1,706,0,294,0,-0.1441373974084854,NA
0,1,0,1.875,2.52,706,0,297,0,-0.31670427322387695,NA
0,1,0,1.5625,2.1533333333333333,705,1,288,0,-0.07103703171014786,NA
0,0,1,10.75,6.08,702,1,278,6,0.41581475734710693,NA
0,1,1,0.75,0.74,705,0,289,0,-0.4916630983352661,NA
0,1,0,1.1875,8.56,705,1,287,0,0.27648866176605225,NA
0,0,0,0.5625,3.2616666666666663,706,0,294,0,-0.4916630983352661,NA
0,0,0,0.625,6.359999999999999,706,1,294,0,0.1536550521850586,NA
0,0,0,0.5,0.8,706,0,294,0,-0.36882948875427246,NA
0,0,1,0.25,6.1,905,0,381,0,-0.4916630983352661,1
0,0,0,1.5,12.280000000000001,904,1,377,0,-0.36882948875427246,1
0,0,1,2.62,1.84,905,1,384,0,-0.4916630983352661,1
100,0,1,2,5.140000000000001,206,1,53,0,0.27648866176605225,1
0,0,0,9.645,3.6799999999999997,904,1,376,74,-0.31670427322387695,1
0,0,0,2.875,3.88,702,1,281,0,0.1536550521850586,1
0,0,0,1.62,6.17,902,0,364,0,-0.4916630983352661,1
0,0,0,3.5,3.8200000000000003,702,1,279,0,-0.31670427322387695,1
0,0,0,1,4.32,904,0,374,0,-0.4916630983352661,1
0,0,0,0.75,6.32,903,1,370,0,-0.4916630983352661,1
0,0,0,0.75,2.38,902,1,364,0,-0.1938706636428833,1
0,0,0,0.5,3.24,904,1,377,0,-0.4916630983352661,1
0,0,0,1.6075000000000002,5.1,903,1,369,0,-0.4916630983352661,1
0,0,1,2.62,3.2199999999999998,905,1,384,0,0.03082142397761345,1
0,1,0,0,2.8200000000000003,904,0,375,0,0.7799348831176758,1
0,0,0,0.81,2.3000000000000003,902,1,364,0,-0.4916630983352661,1
0,0,0,0.0625,7.9399999999999995,904,1,376,0,-0.31670427322387695,1
0,0,0,0.5,2.92,903,1,369,0,-0.4916630983352661,1
0,0,0,3.75,9.02,907,1,392,6,-0.31670427322387695,1
0,0,0,0.25,1.56,907,0,392,0,-0.4916630983352661,1
0,0,0,0.125,3.28,901,1,358,0,-0.4916630983352661,1
0,0,0,3.5,7.1000000000000005,901,1,358,20,0.06828905642032623,1
0,0,0,15.5,2.1,902,0,364,0,0.03082142397761345,1
800,0,0,33.25,10.02,206,1,52,12,2.927334785461426,1
0,0,0,3.0425,7.13,905,1,380,0,-0.4916630983352661,1
0,0,1,0.25,7.02,905,1,381,0,-0.4916630983352661,1
0,0,1,1.375,5.319999999999999,702,1,278,0,-0.31670427322387695,1
0,0,0,0.405,4.9799999999999995,902,1,366,3,-0.31670427322387695,1
0,0,0,0.405,1.6,901,0,355,0,-0.4916630983352661,1
0,0,0,0,7.38,104,1,24,0,-0.31670427322387695,1
0,1,0,0.5062500000000001,6.16,901,1,356,0,-0.4916630983352661,1
0,0,1,0,9.04,905,1,381,0,-0.4916630983352661,1
0,1,1,0.81,2.56,902,0,363,0,-0.4916630983352661,1
0,0,1,4,7.16,905,1,381,0,-0.31670427322387695,1
0,1,0,0,5.48,904,1,375,0,0.03082142397761345,1
0,0,1,5.8100000000000005,3.38,905,1,384,0,-0.31670427322387695,1
0,1,0,2,3.17,901,1,356,0,-0.4916630983352661,1
50,1,0,2.06,5.845,901,0,356,36,-0.31670427322387695,1
0,0,0,2,9.23,901,1,358,0,-0.31670427322387695,1
0,0,0,1.4175,5.34,904,1,376,10,-0.4916630983352661,1
0,0,0,0.375,4.08,907,1,392,0,-0.4916630983352661,1
0,0,0,0.75,6.39,907,1,392,0,-0.4916630983352661,1
0,1,1,0.405,2.3000000000000003,902,1,363,0,-0.4916630983352661,1
0,0,0,5.75,7.8933333333333335,904,1,373,8,-0.31670427322387695,1
0,0,0,0.5,3.018333333333333,901,0,358,0,-0.4916630983352661,1
0,0,0,2.06,3.6799999999999997,901,1,355,0,-0.4916630983352661,1
0,0,1,1.625,4.81,702,1,280,0,-0.4916630983352661,1
50,0,1,1.375,7.079999999999999,901,1,357,0,0.1536550521850586,1
0,1,0,0,8.42,904,1,375,0,-0.4916630983352661,1
0,1,1,5.215000000000001,6.1,902,1,363,12,-0.4916630983352661,1
0,1,0,3.8100000000000005,5.84,902,1,365,0,-0.31670427322387695,1
0,0,0,1.5,4.31,702,0,281,0,-0.4916630983352661,1
0,0,0,1.25,2.1999999999999997,901,0,358,0,-0.31670427322387695,1
75,0,0,1.905,7.88,905,1,380,0,-0.31670427322387695,1
0,0,0,1.5425,3.605,905,1,380,0,-0.31670427322387695,1
0,0,0,0.375,3.42,901,1,353,0,-0.4916630983352661,1
0,0,0,0.5,8.42,904,1,377,0,-0.31670427322387695,1
0,0,0,0.5,2.4699999999999998,702,0,281,0,-0.31670427322387695,1
0,1,0,0.125,6.1899999999999995,904,1,375,0,-0.31670427322387695,1
0,0,0,0.25,3.36,904,1,377,0,-0.31670427322387695,1
2000,0,1,7,4.84,702,1,280,5,1.4694269895553589,1
100,1,1,9.4175,3.956666666666666,803,1,314,56,0.7408531904220581,1
0,0,0,2,4.42,907,1,392,0,-0.4916630983352661,1
0,1,1,1.0125000000000002,4.4399999999999995,902,1,361,0,-0.4916630983352661,1
0,0,1,0.25,5.32,901,0,357,0,-0.31670427322387695,1
0,0,0,0.5,4.4,903,0,369,0,-0.31670427322387695,1
0,1,0,0.125,3.47,904,0,375,0,-0.4916630983352661,1
0,0,0,2.25,6.28,906,1,387,0,-0.4916630983352661,1
0,0,0,1.5023,2.44,902,1,364,0,-0.4916630983352661,1
0,0,0,1.25,4.52,901,1,354,0,-0.4916630983352661,1
0,0,0,0.75,1.9,901,1,354,0,-0.4916630983352661,1
0,1,1,1.62,1.88,902,0,361,0,-0.36882948875427246,1
0,0,0,0.25,4.24,901,0,354,0,-0.4916630983352661,1
0,1,1,2.4300000000000006,5.01,902,0,363,0,-0.4916630983352661,1
0,0,0,0.25,1.62,904,0,378,0,-0.4916630983352661,1
0,0,0,1.78,4.0600000000000005,904,0,378,0,-0.4916630983352661,1
0,0,0,0.25,7.5200000000000005,501,1,186,0,0.03082142397761345,1
0,0,1,2.0250000000000004,7.4399999999999995,905,1,384,0,-0.4916630983352661,1
0,0,0,0.5,3.29,907,0,392,0,-0.4916630983352661,1
0,0,0,0.75,3.55,903,1,370,0,-0.31670427322387695,1
0,0,0,0.81,11.440000000000001,901,1,354,70,2.073221206665039,1
0,0,0,1.465,7.4399999999999995,902,1,364,0,-0.1938706636428833,1
0,0,1,15.5,5.593333333333334,905,1,384,16,0.2929811477661133,1
0,0,0,0.75,3.84,903,0,370,0,-0.4916630983352661,1
0,1,1,1.215,10.6,902,1,363,0,-0.4916630983352661,1
0,0,0,1,1.34,907,0,392,0,-0.4916630983352661,1
0,0,0,0.9375,17.47,206,1,52,0,0.1536550521850586,1
0,0,0,1.75,3.78,904,1,378,6,-0.05454457178711891,1
0,0,1,0.5,2.62,905,1,381,0,0.03082142397761345,1
0,0,0,1,4.54,904,1,372,0,-0.1938706636428833,1
0,0,1,0.25,3.4000000000000004,206,0,53,0,-0.4916630983352661,1
0,0,0,1.81,5.46,907,0,392,0,-0.4916630983352661,1
0,0,1,2,4.8,806,1,327,0,0.1536550521850586,1
0,0,1,5.75,3.16,905,1,384,0,-0.4916630983352661,1
300,0,1,8.915,5.64,105,1,26,2,-0.1441373974084854,1
0,0,0,0.25,3.92,904,1,372,0,-0.31670427322387695,1
0,0,1,4.657500000000001,7.94,905,1,384,8,-0.1441373974084854,1
0,0,0,3.6450000000000005,5.5600000000000005,902,1,362,0,-0.31670427322387695,1
0,0,0,0.75,2.96,904,1,378,0,-0.31670427322387695,1
0,0,1,0.125,3.48,901,0,357,0,-0.4916630983352661,1
0,0,1,1.965,4.640000000000001,905,0,384,0,-0.4916630983352661,1
0,0,0,0.5,4.68,904,1,372,0,-0.4916630983352661,1
0,0,0,0.5,4.8100000000000005,904,1,377,0,-0.4916630983352661,1
0,1,0,0,0.84,904,0,375,0,-0.31670427322387695,1
0,0,0,0.53,3.6999999999999997,904,1,373,0,0.03082142397761345,1
0,1,0,0,10.719999999999999,904,1,375,0,-0.1938706636428833,1
0,0,1,1.215,8.2,905,1,381,6,-0.31670427322387695,1
0,0,1,4.5,2.963333333333333,905,0,384,0,-0.31670427322387695,1
0,0,0,1.4175000000000002,4.859999999999999,902,1,364,0,0.1536550521850586,1
0,0,0,3.25,5.739999999999999,907,1,392,0,-0.4916630983352661,1
0,1,0,0,3.48,904,0,375,0,0.03082142397761345,1
0,0,0,7.75,5.359999999999999,903,1,370,0,-0.4916630983352661,1
0,0,0,0.625,3.38,901,0,358,0,-0.4916630983352661,1
0,0,0,0.405,0.82,904,0,374,0,-0.4916630983352661,1
0,0,0,5.375,4.496666666666666,905,0,382,0,-0.4916630983352661,1
0,0,0,0.375,4.859999999999999,904,1,373,6,-0.31670427322387695,1
0,0,0,0.25,3.3,901,0,354,0,-0.31670427322387695,1
0,0,1,1.0125000000000002,5.6,902,0,360,0,-0.4916630983352661,1
0,1,0,0.5,2.16,907,0,393,0,-0.4916630983352661,1
0,1,0,2.4050000000000002,5.74,902,1,365,0,-0.1938706636428833,1
0,0,0,0.81,2.88,901,1,353,0,-0.4916630983352661,1
0,1,0,0.5,9.580000000000002,904,1,375,0,0.03082142397761345,1
0,0,1,0.5,4.76,905,1,381,8,-0.24599586427211761,1
0,1,0,0,2.6799999999999997,904,1,375,0,-0.31670427322387695,1
0,1,1,1.5,9.716666666666667,902,0,361,0,0.03082142397761345,1
0,0,1,0,5.48,901,0,357,0,-0.4916630983352661,1
0,0,0,1.62,4.073333333333333,904,0,377,0,-0.4916630983352661,1
0,0,0,5,11,904,1,378,17,0.27648866176605225,1
0,0,0,4.0125,1,903,0,370,0,-0.4916630983352661,1
0,1,0,1.75,6.88,903,1,367,0,-0.4916630983352661,1
0,1,0,0,0.7699999999999999,904,0,375,0,-0.4916630983352661,1
0,0,0,0,3.54,904,1,376,0,-0.31670427322387695,1
0,1,1,1,5.489999999999999,906,1,386,0,-0.4916630983352661,1
0,0,0,0.405,3,904,1,373,8,-0.4916630983352661,1
0,1,0,0.5,5.04,904,0,375,0,0.03082142397761345,1
0,0,0,0.655,6.546666666666667,904,1,376,3,-0.4916630983352661,1
0,0,0,2.75,4.32,702,1,281,0,-0.1938706636428833,1
0,1,1,1,3.34,902,1,363,0,-0.4916630983352661,1
0,1,0,2.5,4.4,903,1,367,0,-0.4916630983352661,1
0,0,0,0.25,6.120000000000001,904,0,378,0,0.03082142397761345,1
200,0,0,1.81,5.24,902,1,364,0,-0.1938706636428833,1
0,0,1,1.3125,3.3666666666666667,206,1,51,0,-0.31670427322387695,1
0,0,0,2.5,10.899999999999999,702,1,279,0,-0.1938706636428833,1
0,0,0,1.715,5.1,904,0,378,0,-0.4916630983352661,1
0,0,0,1.25,1.8199999999999998,206,1,52,0,-0.07103703171014786,1
0,0,0,0.6975,5.32,901,1,358,0,-0.31670427322387695,1
0,0,0,0.75,3.6399999999999997,901,1,358,0,-0.4916630983352661,1
550,1,0,1.2150000000000003,5.05,902,1,365,0,-0.4916630983352661,1
0,0,0,1.25,9.46,901,1,355,0,-0.4916630983352661,NA
0,0,1,0.75,1.9,702,1,280,0,-0.4916630983352661,NA
0,1,1,0.81,3.62,902,1,361,0,-0.36882948875427246,NA
100,0,0,11.87,4.66,902,0,364,0,-0.31670427322387695,NA
0,0,0,1.3125,5.833333333333334,707,1,303,11,0.7843156456947327,NA
0,1,0,2.59,3.66,902,1,365,13,0.03082142397761345,NA
0,0,1,0.625,5.56,702,1,280,0,-0.36882948875427246,NA
0,0,0,1.25,8.08,707,1,301,0,-0.31670427322387695,NA
0,1,1,0.7025,4.82,902,0,363,0,-0.31670427322387695,NA
0,1,1,0,2.58,902,0,363,0,-0.4916630983352661,NA
0,0,0,3.625,4.2,103,1,18,0,0.10725285857915878,NA
400,0,0,6.67875,3.793333333333333,902,1,364,0,-0.1938706636428833,NA
0,0,0,1.5,2.94,702,1,279,0,-0.4916630983352661,NA
0,1,0,0.81,2.2600000000000002,902,1,365,0,-0.1938706636428833,NA
0,0,1,2.9475000000000002,2.64,105,1,26,0,-0.4916630983352661,NA
80,0,0,154.5625,6.778333333333333,205,1,50,5,0.1536550521850586,NA
50,0,1,0.625,3.4399999999999995,707,0,302,3,-0.4916630983352661,NA
0,0,1,2.8125,2.68,702,0,280,0,-0.4916630983352661,NA
0,0,0,0.25,1.42,903,0,368,0,-0.4916630983352661,NA
0,0,0,0.5,2.71,902,1,362,0,-0.4916630983352661,NA
0,1,0,0.8575,3.203333333333333,902,0,365,1,0.06828905642032623,NA
0,1,1,0.2025,2.9066666666666663,902,1,363,0,-0.4916630983352661,NA
0,0,0,27.5,1.8199999999999998,707,1,303,0,-0.1938706636428833,NA
0,1,1,1.8225000000000002,4.4799999999999995,902,1,363,0,-0.1938706636428833,NA
0,1,0,1.06,3.76,902,1,365,25,-0.36882948875427246,NA
100,0,0,0.5,6.3100000000000005,704,0,286,0,-0.4916630983352661,NA
0,1,0,3.81,3.42,902,1,365,0,-0.36882948875427246,NA
0,0,1,3,6.74,702,1,280,3,-0.22950339317321777,NA
0,0,1,2.5,2.44,702,1,280,16,-0.31670427322387695,NA
0,0,0,1.5,5.46,702,0,279,0,-0.1938706636428833,NA
0,1,1,2.9975000000000005,6.06,803,1,314,1,-0.31670427322387695,NA
0,0,1,1.875,8.06,702,0,280,0,-0.4916630983352661,NA
800,1,1,4.025,10,902,1,361,26,0.6614819765090942,NA
0,0,1,4,4.02,702,1,280,1,-0.31670427322387695,NA
150,0,1,5.875,4.06,702,1,280,2,0.6779744625091553,NA
0,0,1,1.25,2.8499999999999996,901,1,357,0,-0.4916630983352661,NA
0,1,1,1.06,5.13,906,1,386,2,-0.31670427322387695,NA
0,0,0,1.875,4.3966666666666665,702,1,279,0,-0.31670427322387695,NA
0,1,0,0,1.6400000000000001,904,0,375,0,-0.1441373974084854,NA
0,0,0,0.75,2.54,702,0,281,0,-0.1441373974084854,NA
0,1,1,1.5625,5.834999999999999,701,1,276,0,-0.31670427322387695,NA
0,1,1,2.6550000000000002,8.24,902,1,361,0,-0.1938706636428833,NA
0,1,0,0.7025,5.9,902,1,365,0,-0.1938706636428833,NA
0,0,1,1.75,2.04,702,0,280,0,-0.4916630983352661,NA
0,1,1,2.6325000000000003,4.75,902,1,363,0,-0.36882948875427246,NA
100,0,1,1.0125000000000002,3.7199999999999998,102,1,11,0,-0.1938706636428833,NA
0,1,0,3.205,3.1799999999999997,902,1,365,0,-0.4916630983352661,NA
0,0,1,2.125,3.4899999999999998,702,1,280,0,-0.36882948875427246,NA
0,0,1,0,2.06,901,0,357,0,-0.4916630983352661,NA
200,0,1,7.375,7.239999999999999,702,1,280,0,0.41581475734710693,NA
0,0,0,2,5.38,702,1,279,0,0.03082142397761345,NA
0,1,1,1.8225000000000002,5.94,902,1,363,0,-0.1938706636428833,NA
0,0,1,2.5,6.2,702,1,280,0,-0.31670427322387695,NA
200,0,1,10,2.86,204,0,48,0,-0.1938706636428833,NA
0,0,0,2,6.04,702,1,279,0,-0.31670427322387695,NA
0,0,0,0,0.84,901,0,358,0,-0.4916630983352661,NA
0,0,1,5.8125,5.3,702,1,280,2,-0.1938706636428833,NA
0,1,0,1.375,3.52,705,0,288,0,0.1536550521850586,1
700,0,1,4.5,5.52,705,1,290,0,0.4324091672897339,1
0,1,0,0,0.74,705,0,287,0,-0.4916630983352661,1
0,1,0,4,4.859999999999999,705,1,288,0,0.1536550521850586,1
0,1,1,0.25,6.84,705,1,289,0,-0.36882948875427246,1
0,1,1,1.125,4.9399999999999995,705,1,289,0,-0.1938706636428833,1
200,0,1,2.5625,6.9399999999999995,705,1,291,0,0.333372563123703,1
